Time(ms),Power(mW)
53200,109047
53300,109047
53400,108275
53500,107836
53600,108773
53700,109047
53800,107836
53900,107947
54000,108885
54100,109047
54200,108164
54300,107836
54400,108885
54500,109047
54600,107836
54700,107947
54800,108773
54900,109158
55000,108164
55100,107836
55200,108885
55300,107836
55400,107836
55500,107836
55600,107836
55700,108773
55800,107836
55900,107836
56000,108773
56100,108164
56200,107836
56300,109047
56400,108164
56500,107836
56600,108773
56700,109158
56800,108164
56900,107836
57000,109158
57100,108275
57200,107947
57300,108885
57400,109047
57500,107836
57600,108773
57700,109158
57800,108275
57900,107836
58000,108885
58100,109047
58200,107836
58300,107836
58400,107947
58500,108773
58600,109047
58700,107836
58800,107836
58900,108773
59000,108164
59100,107836
59200,108773
59300,107836
59400,107836
59500,108773
59600,109047
59700,107947
59800,107836
59900,108885
60000,107836
60100,107836
60200,108885
60300,109158
60400,108275
60500,107836
60600,107836
60700,108773
60800,109158
60900,109047
61000,108164
61100,107836
61200,108773
61300,109047
61400,108164
61500,107836
61600,108773
61700,109047
61800,108164
61900,107836
62000,109158
62100,108275
62200,107836
62300,107836
62400,107947
62500,107836
62600,109158
62700,109047
62800,108164
62900,107947
63000,108885
63100,109158
63200,108164
63300,109158
63400,109047
63500,107836
63600,107836
63700,107836
63800,108885
63900,109158
64000,108275
64100,107947
64200,107836
64300,107836
64400,108773
64500,109158
64600,108164
64700,108164
64800,108773
64900,109158
65000,108164
65100,107836
65200,107836
65300,107947
65400,107836
65500,107836
65600,107836
65700,108773
65800,109047
65900,108164
66000,107836
66100,109158
66200,109047
66300,108164
66400,107836
66500,107947
66600,108885
66700,108445
66800,107836
66900,107563
67000,108773
67100,109158
67200,109047
67300,108164
67400,107947
67500,108885
67600,109047
67700,108164
67800,107836
67900,108885
68000,109158
68100,108164
68200,108164
68300,108164
68400,109047
68500,109047
68600,108275
68700,107947
68800,109047
68900,109047
69000,108164
69100,107836
69200,107836
69300,107836
69400,107836
69500,109158
69600,109158
69700,108275
69800,107836
69900,107836
70000,108885
70100,108164
70200,107836
70300,109158
70400,109047
70500,108164
70600,107836
70700,109047
70800,109047
70900,108164
71000,108164
71100,109047
71200,109047
71300,108164
71400,107836
71500,108885
71600,109047
71700,109047
71800,109047
71900,108164
72000,107836
72100,107836
72200,109158
72300,109047
72400,108275
72500,107836
72600,109158
72700,108164
72800,107836
72900,108885
73000,109047
73100,108164
73200,108164
73300,109158
73400,108164
73500,107947
73600,109047
73700,108164
73800,108164
73900,108164
74000,108164
74100,109047
74200,109047
74300,108164
74400,107836
74500,109158
74600,108164
74700,108164
74800,107836
74900,108164
75000,107836
75100,107947
75200,108164
75300,107836
75400,107836
75500,107836
75600,107836
75700,107836
75800,109047
75900,108164
76000,107947
76100,109047
76200,108164
76300,107836
76400,107836
76500,109047
76600,109158
76700,108164
76800,108164
76900,108885
77000,108164
77100,108164
77200,107947
77300,108164
77400,108164
77500,109047
77600,108275
77700,107836
77800,109158
77900,109158
78000,108275
78100,108164
78200,109047
78300,109047
78400,108164
78500,107836
78600,107836
78700,109047
78800,108164
78900,108164
79000,109158
79100,109047
79200,108164
79300,107836
79400,109158
79500,109047
79600,108164
79700,108164
79800,108773
79900,109047
80000,108164
80100,107836
80200,109047
80300,109047
80400,108164
80500,107836
80600,109158
80700,109047
80800,108164
80900,108164
81000,109047
81100,109158
81200,108164
81300,107947
81400,109158
81500,108164
81600,108164
81700,109047
81800,107836
81900,109047
82000,109158
82100,108275
82200,107836
82300,107836
82400,108164
82500,107836
82600,107836
82700,107836
82800,108164
82900,107836
83000,108164
83100,108164
83200,109047
83300,108164
83400,107836
83500,107836
83600,107836
83700,109047
83800,108164
83900,107836
84000,109158
84100,108164
84200,108275
84300,107836
84400,107836
84500,109047
84600,108164
84700,107836
84800,107836
84900,107836
85000,109047
85100,108275
85200,108164
85300,108164
85400,107836
85500,107836
85600,107836
85700,107836
85800,109158
85900,108164
86000,108164
86100,107836
86200,107836
86300,107836
86400,107947
86500,107947
86600,109047
86700,109047
86800,108164
86900,108164
87000,109158
87100,108164
87200,107836
87300,108164
87400,108164
87500,108164
87600,109158
87700,108164
87800,108164
87900,108164
88000,108164
88100,108164
88200,108164
88300,107947
88400,108164
88500,107836
88600,108164
88700,108164
88800,108164
88900,107836
89000,108164
89100,107836
89200,108275
89300,108164
89400,108164
89500,108164
89600,108164
89700,107836
89800,107836
89900,108164
90000,107836
90100,107836
90200,108164
90300,107947
90400,107836
90500,107836
90600,107563
90700,107947
90800,108164
90900,109158
91000,109047
91100,108275
91200,108164
91300,109158
91400,109047
91500,109047
91600,109047
91700,108164
91800,107836
91900,109158
92000,109047
92100,108275
92200,108164
92300,109158
92400,109047
92500,108164
92600,107836
92700,109158
92800,108164
92900,107836
93000,108164
93100,108164
93200,108164
93300,107836
93400,109047
93500,108275
93600,108164
93700,108164
93800,108164
93900,108164
94000,109158
94100,108275
94200,108164
94300,109047
94400,108275
94500,108275
94600,109047
94700,108275
94800,108164
94900,108164
95000,108164
95100,108275
95200,108164
95300,107836
95400,107836
95500,107836
95600,107836
95700,108164
95800,108164
95900,107836
96000,109158
96100,109047
96200,108164
96300,108164
96400,109047
96500,109158
96600,108164
96700,108164
96800,108164
96900,107836
97000,107836
97100,109047
97200,108164
97300,108164
97400,109047
97500,108164
97600,107836
97700,107836
97800,107836
97900,108164
98000,108164
98100,109158
98200,109047
98300,108164
98400,107836
98500,108275
98600,108164
98700,109158
98800,109158
98900,108164
99000,108164
99100,109047
99200,109158
99300,108164
99400,108164
99500,108164
99600,109158
99700,108275
99800,107836
99900,108164
100000,108275
100100,108164
100200,108164
100300,108164
100400,108164
100500,108164
100600,109047
100700,108164
100800,108164
100900,109047
101000,109487
101100,108164
101200,109158
101300,108164
101400,107836
101500,108164
101600,108275
101700,107836
101800,107836
101900,109047
102000,108164
102100,108164
102200,109158
102300,109158
102400,108164
102500,108164
102600,109158
102700,109047
102800,108164
102900,108164
103000,109047
103100,108164
103200,108164
103300,109158
103400,109047
103500,108164
103600,108164
103700,109047
103800,108164
103900,107836
104000,109047
104100,108164
104200,108164
104300,108275
104400,108164
104500,108164
104600,108164
104700,108164
104800,107836
