timestamp,power_usage
1685543616.9709241,66.287
1685543616.9743586,66.287
1685543616.9776697,66.287
1685543616.9809866,66.287
1685543616.9843194,66.287
1685543616.9876344,66.287
1685543616.9910169,66.287
1685543616.9943235,66.287
1685543616.9976878,66.287
1685543617.0010147,66.287
1685543617.0043457,66.287
1685543617.007783,66.287
1685543617.0112135,66.287
1685543617.0148501,66.287
1685543617.0182562,66.287
1685543617.0221972,66.287
1685543617.0256438,66.287
1685543617.0289724,66.287
1685543617.0324674,66.287
1685543617.0357983,66.287
1685543617.0391352,114.442
1685543617.0424612,114.442
1685543617.04579,114.442
1685543617.0491047,114.442
1685543617.0524948,114.442
1685543617.0558326,114.442
1685543617.0591571,114.442
1685543617.0624828,114.442
1685543617.0657973,114.442
1685543617.0693378,114.442
1685543617.073827,114.442
1685543617.0771499,114.442
1685543617.0804672,114.442
1685543617.0837824,114.442
1685543617.0871098,114.442
1685543617.0918076,114.442
1685543617.0951242,114.442
1685543617.098443,114.442
1685543617.1017566,114.442
1685543617.1050777,114.442
1685543617.1084917,114.442
1685543617.1121078,114.442
1685543617.1154249,114.442
1685543617.118732,114.442
1685543617.122037,114.442
1685543617.125358,114.442
1685543617.1286852,114.442
1685543617.1321666,114.442
1685543617.1376069,114.442
1685543617.1409276,114.442
1685543617.1442442,114.442
1685543617.14756,114.442
1685543617.1521966,114.442
1685543617.155529,114.442
1685543617.1588454,114.442
1685543617.1621685,114.442
1685543617.1654923,114.442
1685543617.1688018,114.442
1685543617.1731913,114.442
1685543617.176518,114.442
1685543617.1798398,114.442
1685543617.1831546,114.442
1685543617.1864717,114.442
1685543617.1897817,114.442
1685543617.1931589,114.442
1685543617.196479,114.442
1685543617.1998105,114.442
1685543617.2031224,114.442
1685543617.206774,114.442
1685543617.2100918,114.442
1685543617.2135143,114.442
1685543617.2171447,114.442
1685543617.2204695,114.442
1685543617.2254515,114.442
1685543617.2287743,114.442
1685543617.2329564,114.442
1685543617.2362843,114.442
1685543617.2396832,113.348
1685543617.2430148,113.348
1685543617.2463448,113.348
1685543617.2496784,113.348
1685543617.253179,113.348
1685543617.256509,113.348
1685543617.25984,113.348
1685543617.263169,113.348
1685543617.2665029,113.348
1685543617.2698257,113.348
1685543617.27353,113.348
1685543617.276961,113.348
1685543617.2802782,113.348
1685543617.2835946,113.348
1685543617.2869275,113.348
1685543617.2902508,113.348
1685543617.2936459,113.348
1685543617.2969694,113.348
1685543617.3002913,113.348
1685543617.3036187,113.348
1685543617.3069391,113.348
1685543617.3103592,113.348
1685543617.313764,113.348
1685543617.3170896,113.348
1685543617.3204076,113.348
1685543617.323741,113.348
