timestamp,power_usage
1684827873.1215997,65.686
1684827873.1241152,65.686
1684827873.12654,65.686
1684827873.1289558,65.686
1684827873.13137,65.686
1684827873.1337783,65.686
1684827873.1361876,65.686
1684827873.1385977,65.686
1684827873.14102,65.686
1684827873.143447,65.686
1684827873.1458547,65.686
1684827873.1482608,65.686
1684827873.1506724,65.686
1684827873.1530855,65.686
1684827873.155494,65.686
1684827873.1579084,65.686
1684827873.1603181,65.686
1684827873.1627274,65.686
1684827873.1651385,65.686
1684827873.167545,65.686
1684827873.1699574,65.686
1684827873.1723635,65.686
1684827873.1747742,65.686
1684827873.1771846,65.686
1684827873.1795926,65.686
1684827873.182003,65.686
1684827873.184413,65.686
1684827873.1868212,65.686
1684827873.1892292,65.686
1684827873.1916304,65.686
1684827873.1940408,65.686
1684827873.1964498,65.686
1684827873.1988564,65.686
1684827873.2012691,65.686
1684827873.2036715,65.686
1684827873.2060766,65.686
1684827873.2084942,65.686
1684827873.2109098,65.686
1684827873.213317,65.686
1684827873.2157235,65.686
1684827873.2181308,74.666
1684827873.2205353,74.666
1684827873.2229402,74.666
1684827873.2253454,74.666
1684827873.2277546,74.666
1684827873.2301605,74.666
1684827873.2325635,74.666
1684827873.2349772,74.666
1684827873.2373865,74.666
1684827873.2397943,74.666
1684827873.2422016,74.666
1684827873.2446082,74.666
1684827873.2470183,74.666
1684827873.2494228,74.666
1684827873.2518308,74.666
1684827873.2542377,74.666
1684827873.256644,74.666
1684827873.2590535,74.666
1684827873.2614594,74.666
1684827873.2638667,74.666
1684827873.266276,74.666
1684827873.2686787,74.666
1684827873.2710865,74.666
1684827873.2734897,74.666
1684827873.2758963,74.666
1684827873.2783024,74.666
1684827873.2807057,74.666
1684827873.2831132,74.666
1684827873.2855232,74.666
1684827873.2879262,74.666
1684827873.2903318,74.666
1684827873.2927353,74.666
1684827873.2951393,74.666
1684827873.2975454,74.666
1684827873.2999518,74.666
1684827873.3023574,74.666
1684827873.3047643,74.666
1684827873.307168,74.666
1684827873.3095734,74.666
1684827873.31198,74.666
1684827873.3143888,74.666
1684827873.3167927,74.666
1684827873.3191998,74.666
1684827873.3216026,238.792
1684827873.3240106,238.792
1684827873.3264105,238.792
1684827873.3288155,238.792
1684827873.3312163,238.792
1684827873.3336244,238.792
1684827873.3360472,238.792
1684827873.3384547,238.792
1684827873.3408573,238.792
1684827873.3432674,238.792
1684827873.3456728,238.792
1684827873.3480809,238.792
1684827873.3504853,238.792
1684827873.3528936,238.792
1684827873.3552952,238.792
1684827873.3577025,238.792
1684827873.3601055,238.792
1684827873.3625145,238.792
1684827873.3649163,238.792
