timestamp,power_usage
1684741976.8290286,365.524
1684741976.838376,365.524
1684741976.8477502,365.524
1684741976.8580124,365.524
1684741976.8671606,365.524
1684741976.8780775,356.834
1684741976.8873558,356.834
1684741976.8983521,356.834
1684741976.9075844,356.834
1684741976.9185405,356.834
1684741976.9287522,356.834
1684741976.943553,356.834
1684741976.954659,356.834
1684741976.9675152,356.834
1684741976.9803872,355.29
1684741976.993258,355.29
1684741977.0061884,355.29
1684741977.020031,355.29
1684741977.031989,355.29
1684741977.044928,355.29
1684741977.059649,355.29
1684741977.070687,355.29
1684741977.0836225,356.133
1684741977.0965242,356.133
1684741977.109721,356.133
1684741977.1279562,356.133
1684741977.1370912,356.133
1684741977.1481645,356.133
1684741977.1610422,356.133
1684741977.1739094,356.133
1684741977.1868503,358.589
1684741977.2008345,358.589
1684741977.2126265,358.589
1684741977.2255676,358.589
1684741977.2384353,358.589
1684741977.2514086,358.589
1684741977.2643409,358.589
1684741977.2771504,365.188
1684741977.2900891,365.188
1684741977.3049436,365.188
1684741977.3245118,365.188
1684741977.3484912,365.188
1684741977.3591094,365.188
1684741977.3712444,365.188
1684741977.3927872,368.215
1684741977.4042675,368.215
1684741977.4132652,368.215
1684741977.4240456,368.215
1684741977.433234,368.215
1684741977.44417,368.215
1684741977.4534192,368.215
1684741977.464334,368.215
1684741977.4734678,368.215
1684741977.4845314,362.224
1684741977.4965582,362.224
1684741977.5094981,362.224
1684741977.5230293,362.224
1684741977.535313,362.224
1684741977.5482388,362.224
1684741977.5611148,362.224
1684741977.5740323,362.224
1684741977.586997,360.407
1684741977.5998023,360.407
1684741977.6127486,360.407
1684741977.625653,360.407
1684741977.6385639,360.407
1684741977.6514754,360.407
1684741977.6659055,360.407
1684741977.677234,360.407
1684741977.6901593,362.224
1684741977.703053,362.224
1684741977.7160325,362.224
1684741977.728888,362.224
1684741977.741793,362.224
1684741977.7547176,362.224
1684741977.76761,362.224
1684741977.7812014,363.379
1684741977.7934234,363.379
1684741977.8067904,363.379
1684741977.8192046,363.379
1684741977.8322327,363.379
1684741977.8571212,363.379
1684741977.8672967,363.379
1684741977.8764904,363.379
1684741977.887331,366.07
1684741977.8966568,366.07
1684741977.9095654,366.07
1684741977.9224825,366.07
1684741977.9353907,366.07
1684741977.9483001,366.07
1684741977.9612248,366.07
1684741977.9741237,366.07
1684741977.9879897,366.07
1684741977.9998991,366.07
1684741978.0128365,366.07
1684741978.0257285,366.07
1684741978.038871,366.07
1684741978.0515637,366.07
1684741978.0669556,366.07
1684741978.0773504,366.07
1684741978.0902736,358.589
1684741978.1031642,358.589
1684741978.1160743,358.589
1684741978.1291044,358.589
1684741978.1419709,358.589
1684741978.1548278,358.589
1684741978.1704335,358.589
1684741978.1805925,358.589
1684741978.1935363,360.134
1684741978.2064168,360.134
1684741978.2193372,360.134
1684741978.232249,360.134
1684741978.2453318,360.134
1684741978.258078,360.134
1684741978.270961,360.134
1684741978.2844226,363.379
1684741978.2967834,363.379
1684741978.3102198,363.379
1684741978.3225894,363.379
1684741978.3354814,363.379
1684741978.3486776,363.379
1684741978.3613236,363.379
1684741978.3742218,363.379
1684741978.3871026,369.598
1684741978.400023,369.598
1684741978.4129176,369.598
1684741978.425844,369.598
1684741978.4406824,369.598
1684741978.452579,369.598
1684741978.4645734,369.598
1684741978.4774735,369.598
1684741978.491471,363.379
1684741978.5032809,363.379
1684741978.516213,363.379
1684741978.5294507,363.379
1684741978.5420318,363.379
1684741978.5549538,363.379
1684741978.5678313,363.379
1684741978.5807517,363.379
1684741978.5937364,361.015
1684741978.606563,361.015
1684741978.6194885,361.015
1684741978.6324787,361.015
1684741978.6452804,361.015
1684741978.6602314,361.015
1684741978.6746993,361.015
1684741978.6840007,361.015
1684741978.6969478,365.149
1684741978.7098706,365.149
1684741978.7227607,365.149
1684741978.7356558,365.149
1684741978.7485557,365.149
1684741978.76151,365.149
1684741978.7743979,365.149
1684741978.787586,365.797
1684741978.8002133,365.797
1684741978.8137543,365.797
1684741978.8260012,365.797
1684741978.8389392,365.797
1684741978.8537805,365.797
1684741978.86479,365.797
1684741978.877682,365.797
1684741978.890552,367.279
1684741978.9034884,367.279
1684741978.916395,367.279
1684741978.929422,367.279
1684741978.9422317,367.279
1684741978.9551327,367.279
1684741978.9680548,367.279
1684741978.9809506,367.279
1684741978.9949164,367.006
1684741979.006724,367.006
1684741979.0196643,367.006
1684741979.0326333,367.006
1684741979.0454993,367.006
1684741979.0584292,367.006
1684741979.0713406,367.006
1684741979.0858312,367.006
1684741979.0971344,359.798
1684741979.1100223,359.798
1684741979.1229398,359.798
1684741979.1359088,359.798
1684741979.1487453,359.798
1684741979.1616707,359.798
1684741979.1763275,359.798
1684741979.1874647,359.798
1684741979.2003872,359.429
1684741979.2132733,359.429
1684741979.2262204,359.429
1684741979.2391472,359.429
1684741979.2520278,359.429
1684741979.2649643,359.429
1684741979.2780232,359.429
1684741979.2907965,367.614
1684741979.3036737,367.614
1684741979.316938,367.614
1684741979.3294833,367.614
1684741979.3423805,367.614
1684741979.3572025,367.614
1684741979.3682961,367.614
1684741979.3811116,367.614
1684741979.3940554,368.488
1684741979.4069388,368.488
1684741979.4198356,368.488
1684741979.4327266,368.488
1684741979.4456503,368.488
1684741979.4585702,368.488
1684741979.4714892,368.488
1684741979.4843814,368.488
1684741979.498544,362.224
1684741979.5101974,362.224
1684741979.5231242,362.224
1684741979.5360582,362.224
