time,GPU0,GPU1,GPU2,GPU3,GPU4,GPU5,GPU6,GPU7
2.5350600481033325e-06,65.959,60.824,66.287,64.191,62.781,58.524,63.721,60.223
0.07979266904294491,65.959,60.824,66.287,64.191,62.781,58.524,63.721,60.223
0.09634445700794458,66.287,60.824,66.287,64.191,62.781,58.524,63.721,60.223
0.11163645703345537,66.287,60.824,66.287,64.191,63.11,58.524,63.721,60.223
0.12736869137734175,66.287,60.824,66.287,64.191,63.11,58.524,63.93,60.223
0.14263582415878773,66.287,60.824,66.287,64.191,63.11,58.524,63.93,60.223
0.15883401036262512,66.287,60.824,66.561,64.191,63.11,58.524,63.93,60.223
0.17660460062325,66.287,61.105,66.561,64.191,63.11,58.524,63.93,60.223
0.19159755110740662,65.892,61.105,66.561,64.191,63.11,58.852,63.93,60.223
0.20774473063647747,65.892,61.105,66.561,64.191,62.781,58.852,63.93,60.223
0.2230702042579651,65.892,61.105,66.561,64.191,62.781,58.852,63.656,60.223
0.23927466198801994,65.892,61.105,66.561,64.191,62.781,58.852,63.656,60.223
0.2594580901786685,65.892,61.105,66.561,64.191,62.781,58.852,63.656,60.223
0.27674415335059166,65.892,61.105,66.561,64.191,62.781,58.852,63.656,60.223
0.2919472362846136,66.287,61.105,66.561,64.191,62.781,58.852,63.656,60.223
0.30809186212718487,66.287,61.105,66.561,64.191,62.717,58.852,63.656,60.223
0.32340249698609114,66.287,61.105,66.561,64.191,62.717,58.852,63.656,60.223
0.3398553803563118,66.287,61.105,66.561,64.191,62.717,58.852,63.656,60.223
0.357494855299592,66.287,61.105,66.629,64.191,62.717,58.852,63.656,60.223
0.37293675635010004,66.287,61.105,66.629,64.191,62.717,58.852,63.656,60.161
0.38883584178984165,65.959,61.105,66.629,64.466,62.717,58.852,63.656,60.161
0.40420748107135296,65.959,61.105,66.629,64.466,62.781,58.852,63.656,60.161
0.41992006823420525,65.959,61.105,66.629,64.466,62.781,58.852,63.721,60.161
0.4376148162409663,65.959,61.105,66.629,64.466,62.781,58.852,63.721,60.161
0.4531002575531602,65.959,61.105,66.561,64.466,62.781,58.852,63.721,60.161
0.4689604416489601,65.959,61.105,66.561,64.466,62.781,58.852,63.721,60.223
0.48460473120212555,65.959,61.105,66.561,64.466,62.781,58.524,63.721,60.223
0.5004829689860344,66.22,61.105,66.561,64.466,62.781,58.524,63.721,60.223
0.5177778983488679,66.22,61.105,66.561,64.466,62.781,58.524,63.721,60.223
0.5330752683803439,66.22,61.105,66.561,64.466,62.781,58.524,63.995,60.223
0.5491566359996796,66.22,61.105,66.561,64.466,62.781,58.524,63.995,60.223
0.5649382825940847,66.22,61.105,66.561,64.466,62.781,58.524,63.995,60.223
0.5843947194516659,66.22,61.105,66.561,64.191,62.781,58.852,63.995,60.223
0.6007780022919178,66.287,61.105,66.561,64.191,62.717,58.852,63.995,60.223
0.6183586455881596,66.287,61.105,66.561,64.191,62.717,58.852,63.995,60.223
0.6339745130389929,66.287,61.105,66.561,64.191,62.717,58.852,63.995,60.223
0.6500096339732409,66.287,61.105,66.561,64.191,62.717,58.852,63.995,60.223
0.6657671052962542,66.287,61.105,66.561,64.191,62.717,58.852,63.995,60.223
0.6846960140392184,66.287,61.105,66.561,64.401,62.717,58.852,63.995,60.223
0.701180606149137,66.287,61.105,66.561,64.401,62.717,58.852,63.995,60.223
0.7214073846116662,66.287,61.105,66.561,64.401,62.717,58.852,63.656,60.223
0.739016898907721,66.287,61.105,66.561,64.401,62.717,58.852,63.656,60.223
0.7541655208915472,66.287,61.105,66.561,64.401,62.717,58.852,63.656,60.223
0.7703662421554327,66.287,61.105,66.561,64.401,62.717,58.852,63.656,60.223
0.7855398701503873,66.287,61.105,66.561,64.466,62.717,58.852,63.656,60.223
0.8016183134168386,66.22,61.105,66.561,64.466,62.781,58.852,63.656,60.223
0.8197139808908105,66.22,61.105,66.561,64.466,62.781,58.852,63.656,60.223
0.8350323298946023,66.22,61.105,66.561,64.466,62.781,58.852,63.93,60.223
0.8511333046481013,66.22,61.105,66.561,64.466,62.781,58.852,63.93,60.223
0.8694990389049053,66.22,61.105,66.561,64.466,62.781,58.852,63.93,60.223
0.8861409462988377,66.22,61.105,66.561,64.466,62.781,58.852,63.93,60.223
0.9021620014682412,66.287,61.105,66.561,64.466,62.781,58.852,63.93,60.223
0.9200988132506609,66.287,61.105,66.561,64.466,62.781,58.852,63.93,60.223
0.9357371209189296,66.287,61.105,66.561,64.466,62.781,58.852,63.995,60.223
0.9515392258763313,66.287,61.105,66.561,64.466,62.781,58.852,63.995,60.223
0.9671738771721721,66.287,61.105,66.561,64.466,62.781,58.852,63.995,60.223
0.9867527326568961,66.287,61.433,66.561,64.466,62.781,58.852,63.995,60.223
1.0027177734300494,66.287,61.433,66.561,64.466,62.717,58.852,63.995,60.223
1.0204539680853486,66.287,61.433,66.561,64.466,62.717,58.852,63.995,60.223
1.0359686659649014,66.287,61.433,66.561,64.466,62.717,58.852,63.93,60.223
1.0521092442795634,66.287,61.433,66.561,64.466,62.717,58.852,63.93,60.223
1.0694435071200132,66.287,61.433,66.561,64.466,62.717,58.852,63.93,59.887
1.0866163093596697,66.287,61.105,66.561,64.466,62.717,58.852,63.93,59.887
1.103619190864265,66.22,61.105,66.561,64.466,62.781,58.852,63.93,59.887
1.120998558588326,66.22,61.105,66.561,64.466,62.781,58.852,63.93,59.887
1.1362592903897166,66.22,61.105,66.561,64.466,62.781,58.852,63.93,59.887
1.1523010339587927,66.22,61.105,66.561,64.466,62.781,58.852,63.93,59.887
1.1680091125890613,66.22,61.105,66.629,64.466,62.781,58.852,63.93,60.223
1.1843277802690864,66.22,61.37,66.629,64.466,62.781,58.524,63.93,60.223
1.2013886906206608,66.22,61.37,66.629,64.466,62.781,58.524,63.93,60.223
1.2164393197745085,66.22,61.37,66.629,64.466,63.11,58.524,63.93,60.223
1.2328514559194446,66.22,61.37,66.629,64.466,63.11,58.524,63.93,60.223
1.2479585502296686,66.22,61.37,66.629,64.466,63.11,58.524,63.93,60.223
1.2643615799024701,66.22,61.37,66.561,64.466,63.11,58.524,63.93,59.887
1.28449441306293,66.22,61.105,66.561,64.466,63.11,58.524,63.93,59.887
1.301893767900765,66.493,61.105,66.561,64.466,63.11,58.524,63.93,59.887
1.316888921894133,66.493,61.105,66.561,64.466,63.11,58.524,63.93,59.887
1.3332641804590821,66.493,61.105,66.561,64.466,63.11,58.524,63.721,59.887
1.3485951526090503,66.493,61.105,66.561,64.466,63.11,58.524,63.721,59.887
1.3654549783095717,66.493,61.105,66.561,64.466,63.11,58.524,63.721,59.887
1.3827540446072817,66.493,61.043,66.561,64.191,63.11,58.524,63.721,60.496
1.400604685768485,66.287,61.043,66.561,64.191,63.11,58.524,63.721,60.496
1.415602714754641,66.287,61.043,66.561,64.191,63.11,58.524,63.721,60.496
1.430850451812148,66.287,61.043,66.561,64.191,63.11,58.524,63.721,60.496
1.4486985784024,66.287,61.043,66.561,64.191,63.11,58.524,63.721,60.496
1.4659537225961685,66.287,61.043,66.561,64.191,63.11,58.524,63.721,60.496
1.4827326061204076,66.287,61.043,66.561,64.191,63.11,58.524,63.721,60.223
1.498983971774578,66.287,61.043,66.561,64.191,63.11,58.524,63.721,60.223
1.5141245378181338,66.287,61.043,66.561,64.191,62.781,58.524,63.721,60.223
1.5293097477406263,66.287,61.043,66.561,64.191,62.781,58.524,63.656,60.223
1.5458063837140799,66.287,61.043,66.561,64.191,62.781,58.524,63.656,60.223
1.563670789822936,66.287,61.043,66.629,64.191,62.781,58.524,63.656,60.223
1.5807870654389262,66.287,61.105,66.629,64.466,62.781,58.524,63.656,60.223
1.5960090439766645,65.959,61.105,66.629,64.466,62.781,58.852,63.656,60.223
1.6110932538285851,65.959,61.105,66.629,64.466,62.781,58.852,63.656,60.223
1.6288344096392393,65.959,61.105,66.629,64.466,62.781,58.852,63.656,60.223
1.643857846967876,65.959,61.105,66.629,64.466,62.781,58.852,63.656,60.223
1.6610089167952538,65.959,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.676490972749889,65.959,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.6916786478832364,65.959,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.7096695201471448,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.726598884910345,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.7437321823090315,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.75876400526613,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.7752324976027012,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.7910780040547252,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.807336944155395,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.8243762347847223,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.844654249958694,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.8626388413831592,66.287,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.8788831643760204,66.287,61.043,66.561,64.466,62.781,58.852,63.656,60.223
1.8961253836750984,65.959,61.043,66.561,64.466,62.781,58.852,63.656,60.223
1.911156595684588,65.959,61.043,66.561,64.466,62.781,58.852,63.656,60.223
1.9273798698559403,65.959,61.043,66.561,64.466,62.781,58.852,63.656,60.223
1.9449768653139472,65.959,61.043,66.561,64.466,62.781,58.852,63.656,60.223
1.9623546497896314,65.959,61.043,66.561,64.466,62.781,58.852,63.656,60.223
1.978375954553485,65.959,61.105,66.561,64.466,62.781,58.852,63.656,60.223
1.9938317108899355,65.959,61.105,66.561,64.466,62.781,58.852,63.656,60.223
2.0116192726418376,66.22,61.105,66.561,64.466,62.781,58.852,63.656,60.223
2.027775530703366,66.22,61.105,66.561,64.466,62.781,58.852,63.721,60.223
2.046736679971218,66.22,61.105,66.561,64.466,62.781,58.852,63.721,60.223
2.064060363918543,66.22,61.105,66.561,64.466,62.781,58.852,63.721,60.223
2.0832517435774207,66.22,61.433,66.561,64.466,62.781,58.852,63.721,60.496
2.104645447805524,66.493,61.433,66.561,64.466,63.11,58.852,63.721,60.496
2.12823676597327,66.493,61.433,66.561,64.466,63.11,58.852,63.995,60.496
2.151203134097159,66.493,61.433,66.561,64.466,63.11,58.852,63.995,60.496
2.166250585578382,66.493,61.433,66.629,64.466,63.11,58.852,63.995,60.496
2.1834621988236904,66.493,61.105,66.629,64.466,63.11,58.852,63.995,60.161
2.1989714363589883,65.892,61.105,66.629,64.466,63.11,58.852,63.995,60.161
2.2142285807058215,65.892,61.105,66.629,64.466,62.781,58.852,63.995,60.161
