time,GPU0,GPU1,GPU2,GPU3,GPU4,GPU5,GPU6,GPU7
2.4652108550071716e-06,65.076,61.707,66.629,64.191,62.507,71.762,63.656,62.316
0.07580980006605387,75.8,76.604,66.629,64.191,76.918,71.762,63.656,62.316
0.09418825153261423,75.8,76.604,81.552,77.405,76.918,71.762,79.265,73.632
0.1123290965333581,75.8,76.604,81.552,77.405,76.918,71.762,79.265,73.632
0.13129537738859653,81.469,75.995,81.552,77.405,76.918,71.762,79.265,73.632
0.1508204648271203,81.469,75.995,81.552,77.405,76.918,73.859,79.265,73.632
0.17125650774687529,81.469,75.995,81.552,77.405,77.247,73.859,79.265,73.632
0.19166268594563007,81.469,75.995,81.552,79.783,77.247,73.859,79.265,77.813
0.21164914779365063,81.469,75.995,80.341,79.783,77.247,73.859,79.265,77.813
0.22955343034118414,77.972,75.472,80.341,79.783,77.247,73.859,79.265,77.813
0.2520493809133768,77.972,75.472,80.341,79.783,77.247,77.168,79.265,77.813
0.2721088705584407,77.972,75.472,80.341,79.783,72.994,77.168,79.265,77.813
0.29088233038783073,77.972,75.472,80.341,78.292,72.994,77.168,77.803,74.59
0.3125224895775318,77.972,75.472,83.647,78.292,72.994,77.168,77.803,74.59
0.3304318506270647,81.88,78.694,83.647,78.292,72.994,77.168,77.803,74.59
0.3525171931833029,81.88,78.694,83.647,78.292,72.994,76.84,77.803,74.59
0.3724804809316993,81.88,78.694,83.647,78.292,72.036,76.84,77.803,74.59
0.39072749484330416,81.88,78.694,83.647,77.075,72.036,76.84,80.231,75.472
0.4105717511847615,81.88,78.694,78.856,77.075,72.036,76.84,80.231,75.472
0.433195261284709,77.644,74.863,78.856,77.075,72.036,76.84,80.231,75.472
0.45367396529763937,77.644,74.863,78.856,77.075,72.036,72.317,80.231,75.472
0.47332021966576576,77.644,74.863,78.856,77.075,75.017,72.317,80.231,75.472
0.4939725883305073,77.644,74.863,78.856,78.566,75.017,72.317,77.724,76.323
0.5132654011249542,77.644,74.863,78.856,78.566,75.017,72.317,77.724,76.323
0.5317037533968687,78.494,73.981,78.856,78.566,75.017,72.317,77.724,76.323
0.5533176427707076,78.494,73.981,78.856,78.566,75.017,73.859,77.724,76.323
0.5738961528986692,78.494,73.981,78.856,78.566,74.819,73.859,77.724,76.323
0.591713753528893,78.494,73.981,78.856,79.589,74.819,73.859,78.326,74.317
0.6148429112508893,78.494,73.981,78.246,79.589,74.819,73.859,78.326,74.317
0.6341919889673591,79.376,74.317,78.246,79.589,74.819,73.859,78.326,74.317
0.6517754402011633,79.376,74.317,78.246,79.589,74.819,73.248,78.326,74.317
0.6746546290814877,79.376,74.317,78.246,79.589,74.743,73.248,78.326,74.317
0.6944856802001595,79.376,74.317,78.246,78.292,74.743,73.248,80.834,74.863
0.7148231593891978,79.376,74.317,77.089,78.292,74.743,73.248,80.834,74.863
0.7351662795990705,77.644,73.098,77.089,78.292,74.743,73.248,80.834,74.863
0.7524471133947372,77.644,73.098,77.089,78.292,74.743,70.549,80.834,74.863
0.7866309648379683,77.644,73.098,80.669,81.365,76.229,70.549,78.655,74.317
0.8488888647407293,78.856,72.696,80.669,81.365,76.229,73.53,78.655,74.317
0.8681835010647774,78.856,72.696,80.669,81.365,75.093,73.53,78.655,74.317
0.8877777382731438,78.856,72.696,80.669,81.365,75.093,73.53,78.655,74.317
0.9059777641668916,78.856,72.696,80.067,78.976,75.093,73.53,79.867,75.472
