Time(ms),Power(mW)
53200,89894
53300,89894
53400,89894
53500,89894
53600,89894
53700,89894
53800,89894
53900,89894
54000,89894
54100,89894
54200,89894
54300,89894
54400,89894
54500,89894
54600,89894
54700,89894
54800,89894
54900,89894
55000,89894
55100,89894
55200,89894
55300,89894
55400,89894
55500,89894
55600,89894
55700,89894
55800,89894
55900,89894
56000,89894
56100,89894
56200,89894
56300,89894
56400,89894
56500,89894
56600,89894
56700,89894
56800,89894
56900,89894
57000,89894
57100,89894
57200,89894
57300,89894
57400,89894
57500,89894
57600,89894
57700,89894
57800,89894
57900,89894
58000,89894
58100,89894
58200,89894
58300,89894
58400,89894
58500,89894
58600,89894
58700,89894
58800,89894
58900,89894
59000,89894
59100,89894
59200,89894
59300,89894
59400,89894
59500,89894
59600,89894
59700,89894
59800,89894
59900,89894
60000,89894
60100,89894
60200,89894
60300,89894
60400,89894
60500,89894
60600,89894
60700,89894
60800,89894
60900,89894
61000,89894
61100,89894
61200,89894
61300,89894
61400,89894
61500,89894
61600,89894
61700,89894
61800,89894
61900,89894
62000,89894
62100,89894
62200,89894
62300,89894
62400,89894
62500,89894
62600,89894
62700,89894
62800,89894
62900,89894
63000,89894
63100,89894
63200,89894
63300,89894
63400,89894
63500,89894
63600,89894
63700,89894
63800,89894
63900,89894
64000,89894
64100,89894
64200,89894
64300,89894
64400,89894
64500,89894
64600,89894
64700,89894
64800,89894
64900,89894
65000,89894
65100,89894
65200,89894
65300,89894
65400,89894
65500,89894
65600,89894
65700,89894
65800,89894
65900,89894
66000,89894
66100,89894
66200,89894
66300,89894
66400,89894
66500,89894
66600,89894
66700,89894
66800,89894
66900,89894
67000,89894
67100,89894
67200,89894
67300,89894
67400,89894
67500,89894
67600,89894
67700,89894
67800,89894
67900,89894
68000,89894
68100,89894
68200,89894
68300,89894
68400,89894
68500,89894
68600,89894
68700,89894
68800,89894
68900,89894
69000,89894
69100,89894
69200,89894
69300,89894
69400,89894
69500,89986
69600,89986
69700,89986
69800,89986
69900,89986
70000,89986
70100,89986
70200,89986
70300,89986
70400,89986
70500,89986
70600,89986
70700,89986
70800,89986
70900,89986
71000,89986
71100,89986
71200,89986
71300,89986
71400,89986
71500,89986
71600,89986
71700,89986
71800,89986
71900,89986
72000,89986
72100,89986
72200,89986
72300,89986
72400,89986
72500,89986
72600,89986
72700,89986
72800,89986
72900,89986
73000,89986
73100,89986
73200,89986
73300,89986
73400,89986
73500,89986
73600,89986
73700,89986
73800,89986
73900,89986
74000,89986
74100,89986
74200,89986
74300,89986
74400,89894
74500,89894
74600,89894
74700,89894
74800,89894
74900,89894
75000,89894
75100,89894
75200,89894
75300,89894
75400,89894
75500,89894
75600,89894
75700,89894
75800,89894
75900,89894
76000,89894
76100,89894
76200,89894
76300,89894
76400,89894
76500,89894
76600,89894
76700,89894
76800,89894
76900,89894
77000,89894
77100,89894
77200,89894
77300,89894
77400,89894
77500,89894
77600,89894
77700,89894
77800,89894
77900,89894
78000,89894
78100,89894
78200,89894
78300,89894
78400,89894
78500,89894
78600,89894
78700,89894
78800,89894
78900,89894
79000,89894
79100,89894
79200,89894
79300,89894
79400,89986
79500,89986
79600,89986
79700,89986
79800,89986
79900,89986
80000,89986
80100,89986
80200,89986
80300,89986
80400,89986
80500,89986
80600,89986
80700,89986
80800,89986
80900,89986
81000,89986
81100,89986
81200,89986
81300,89986
81400,89986
81500,89986
81600,89986
81700,89986
81800,89986
81900,89986
82000,89986
82100,89986
82200,89986
82300,89986
82400,89986
82500,89986
82600,89986
82700,89986
82800,89986
82900,89986
83000,89986
83100,89986
83200,89986
83300,89986
83400,89986
83500,89986
83600,89986
83700,89986
83800,89986
83900,89986
84000,89986
84100,89986
84200,89986
84300,89986
84400,90167
84500,90167
84600,90167
84700,90167
84800,90167
84900,90167
85000,90167
85100,90167
85200,90167
85300,90167
85400,90167
85500,90167
85600,90167
85700,90167
85800,90167
85900,90167
86000,90167
86100,90167
86200,90167
86300,90167
86400,90167
86500,90167
86600,90167
86700,90167
86800,90167
86900,90167
87000,90167
87100,90167
87200,90167
87300,90167
87400,90167
87500,90167
87600,90167
87700,90167
87800,90167
87900,90167
88000,90167
88100,90167
88200,90167
88300,90167
88400,90167
88500,90167
88600,90167
88700,90167
88800,90167
88900,90167
89000,90167
89100,90167
89200,90167
89300,90167
89400,90167
89500,90167
89600,90167
89700,90167
89800,90167
89900,90167
90000,90167
90100,90167
90200,90167
90300,90167
90400,90167
90500,90167
90600,90167
90700,90167
90800,90167
90900,90167
91000,90167
91100,90167
91200,90167
91300,90167
91400,90167
91500,90167
91600,90167
91700,90167
91800,90167
91900,90167
92000,90167
92100,90167
92200,90167
92300,90167
92400,90167
92500,90167
92600,90167
92700,90167
92800,90167
92900,90167
93000,90167
93100,90167
93200,90167
93300,90167
93400,90167
93500,90167
93600,90167
93700,90167
93800,90167
93900,90167
94000,90167
94100,90167
94200,90167
94300,90167
94400,90259
94500,90259
94600,90259
94700,90259
94800,90259
94900,90259
95000,90259
95100,90259
95200,90259
95300,90259
95400,90259
95500,90259
95600,90259
95700,90259
95800,90259
95900,90259
96000,90259
96100,90259
96200,90259
96300,90259
96400,90259
96500,90259
96600,90259
96700,90259
96800,90259
96900,90259
97000,90259
97100,90259
97200,90259
97300,90259
97400,90259
97500,90259
97600,90259
97700,90259
97800,90259
97900,90259
98000,90259
98100,90259
98200,90259
98300,90259
98400,90259
98500,90259
98600,90259
98700,90259
98800,90259
98900,90259
99000,90259
99100,90259
99200,90259
99300,90259
99400,89986
99500,89986
99600,89986
99700,89986
99800,89986
99900,89986
100000,89986
100100,89986
100200,89986
100300,89986
100400,89986
100500,89986
100600,89986
100700,89986
100800,89986
100900,89986
101000,89986
101100,89986
101200,89986
101300,89986
101400,89986
101500,89986
101600,89986
101700,89986
101800,89986
101900,89986
102000,89986
102100,89986
102200,89986
102300,89986
102400,89986
102500,89986
102600,89986
102700,89986
102800,89986
102900,89986
103000,89986
103100,89986
103200,89986
103300,89986
103400,89986
103500,89986
103600,89986
103700,89986
103800,89986
103900,89986
104000,89986
104100,89986
104200,89986
104300,89986
104400,90167
104500,90167
104600,90167
104700,90167
104800,90167
104900,90167
105000,90167
105100,90167
105200,90167
105300,90167
105400,90167
105500,90167
105600,90167
105700,90167
105800,90167
105900,90167
106000,90167
106100,90167
106200,90167
106300,90167
106400,90167
106500,90167
106600,90167
106700,90167
106800,90167
106900,90167
107000,90167
107100,90167
107200,90167
107300,90167
107400,90167
107500,90167
107600,90167
107700,90167
107800,90167
107900,90167
108000,90167
108100,90167
108200,90167
108300,90167
108400,90167
108500,90167
108600,90167
108700,90167
108800,90167
108900,90167
109000,90167
109100,90167
109200,90167
109300,90167
109400,90259
109500,90259
109600,90259
109700,90259
109800,90259
109900,90259
110000,90259
110100,90259
110200,90259
