Time(ms),Power(mW)
135100,190851
135200,190570
135300,190851
135400,190851
135500,190851
135600,190655
135700,190375
135800,190851
135900,190851
136000,190851
136100,190851
136200,190851
136300,190851
136400,190851
136500,190570
136600,190851
136700,190655
136800,190655
136900,190851
137000,190655
137100,190851
137200,190851
137300,190851
137400,190851
137500,190570
137600,190570
137700,190851
137800,190851
137900,190851
138000,190851
138100,190851
138200,190851
138300,190851
138400,190851
138500,190851
138600,190655
138700,190655
138800,190655
138900,190851
139000,190851
139100,190851
139200,190851
139300,190851
139400,190851
139500,190851
139600,190851
139700,190851
139800,190655
139900,190851
140000,190851
140100,190851
140200,190851
140300,190655
140400,190851
140500,190851
140600,190851
140700,190655
140800,190851
140900,190655
141000,190851
141100,190851
141200,190851
141300,190851
141400,190851
141500,190851
141600,190655
141700,190851
141800,190851
141900,190851
142000,190851
142100,192738
142200,193073
142300,191179
142400,190851
142500,190851
142600,190851
142700,190655
142800,190851
142900,190851
143000,192334
143100,191864
143200,192061
143300,192061
143400,191864
143500,192061
143600,192061
143700,192061
143800,191864
143900,192061
144000,192061
144100,192061
144200,192061
144300,192061
144400,192061
144500,192061
144600,192061
144700,192061
144800,192334
144900,192137
145000,192061
145100,192061
145200,192061
145300,191864
145400,192061
145500,191864
145600,192061
145700,191864
145800,191864
145900,191864
146000,192061
146100,192061
146200,192061
146300,192061
146400,192061
146500,192061
146600,192061
146700,191864
146800,192061
146900,192061
147000,192061
147100,192061
147200,191864
147300,191864
147400,192334
147500,192061
147600,192061
147700,192061
147800,192061
147900,192061
148000,192061
148100,192061
148200,192061
148300,192061
148400,192061
148500,192061
148600,191864
148700,191864
148800,192061
148900,191864
149000,192061
149100,192061
149200,191864
149300,192061
149400,192061
149500,192061
149600,192061
149700,192334
149800,191864
149900,192061
150000,191864
150100,192061
150200,192061
150300,192061
150400,191864
150500,192061
150600,191864
150700,191864
150800,192061
150900,192061
151000,192061
151100,192061
151200,192061
151300,191864
151400,192061
151500,192061
151600,192061
151700,192061
151800,192061
151900,191864
152000,192061
152100,192061
152200,192061
152300,191864
152400,192061
152500,192061
152600,192061
152700,191864
152800,192061
152900,192061
153000,192061
153100,192061
153200,192061
153300,192061
153400,192061
153500,192061
153600,191864
153700,191864
153800,192061
153900,192061
154000,192061
154100,191864
154200,192061
154300,192061
154400,192061
154500,191864
154600,192334
154700,192061
154800,192061
154900,192061
155000,191864
155100,192061
155200,192061
155300,192061
155400,192061
155500,192061
155600,192061
155700,192061
155800,192061
155900,192061
156000,191864
156100,192061
156200,192061
156300,192061
156400,191864
156500,192061
156600,192061
156700,192061
156800,192061
156900,192061
157000,192061
157100,194154
157200,194482
157300,192137
157400,192061
157500,192061
157600,192061
157700,192061
157800,192061
157900,192061
158000,191864
158100,192061
158200,192061
158300,192061
158400,192061
158500,192061
158600,192061
158700,192061
158800,192061
158900,192061
159000,192061
159100,192061
159200,191864
159300,194154
159400,194282
159500,192334
159600,192061
159700,192061
159800,192061
159900,192061
160000,192061
160100,194154
160200,194282
160300,192334
160400,192061
160500,192061
160600,192061
160700,192061
160800,192061
160900,192061
161000,192061
161100,192061
161200,192061
161300,191864
161400,192061
161500,192061
161600,191864
161700,192061
161800,192061
161900,192061
162000,192061
162100,192061
162200,192061
162300,192061
162400,192061
162500,191864
162600,193955
162700,194555
162800,192334
162900,192061
163000,192061
163100,191864
163200,192061
163300,192061
163400,194482
163500,194555
163600,192334
163700,192061
163800,192061
163900,192061
164000,193955
164100,194755
164200,192334
164300,192061
164400,192061
164500,192334
164600,192061
164700,192061
164800,192061
164900,192061
165000,191864
165100,192061
165200,191864
165300,192061
165400,192061
165500,192061
165600,192061
165700,192061
165800,192061
165900,191864
166000,191864
166100,192061
166200,192061
166300,192061
166400,192061
166500,192061
166600,192061
166700,192061
166800,192061
166900,192061
167000,192061
167100,192061
167200,191864
