time,GPU0,GPU1,GPU2,GPU3,GPU4,GPU5,GPU6,GPU7
2.0740553736686707e-06,59.073,55.71,60.347,58.158,57.095,53.727,57.698,54.219
0.07657412812113762,59.347,55.71,60.347,58.158,57.095,53.727,57.698,54.219
0.09550997242331505,59.347,55.71,60.347,58.158,57.095,53.727,57.698,54.219
0.11575973872095346,59.347,55.71,60.347,58.158,57.095,53.446,57.698,54.219
0.1357694650068879,59.347,55.71,60.285,58.158,57.095,53.446,57.698,54.219
0.15602262783795595,59.347,55.71,60.285,58.158,57.095,53.446,57.698,54.219
0.1761224428191781,59.347,55.71,60.285,58.158,57.095,53.446,57.698,54.219
0.196221767924726,59.347,55.71,60.285,58.158,57.095,53.446,57.698,54.219
0.21725200582295656,59.347,55.71,60.285,58.158,57.095,53.446,57.698,54.219
0.2367021944373846,59.347,55.71,60.62,58.158,57.095,53.446,57.698,54.219
0.25679189059883356,59.347,55.71,60.62,58.158,57.095,53.446,57.698,54.219
0.27691974863409996,59.073,55.71,60.62,58.158,57.095,53.446,57.698,54.219
0.2970830425620079,59.073,55.71,60.62,58.158,57.095,53.446,57.698,54.219
0.31802375242114067,59.073,55.71,60.62,58.158,57.095,53.446,57.698,54.219
0.3375481404364109,59.073,55.71,60.62,58.158,57.095,53.446,57.698,54.219
0.3577231764793396,59.073,55.71,60.62,58.158,57.095,53.446,57.698,54.219
0.3777196491137147,59.073,55.71,60.62,58.158,57.095,53.446,57.639,54.219
0.39796687103807926,59.073,55.71,60.62,58.158,57.095,53.446,57.639,54.219
0.41861100494861603,59.073,55.71,60.62,58.158,57.037,53.446,57.639,54.219
0.4384969798848033,59.073,55.71,60.347,58.158,57.037,53.446,57.639,54.219
0.45863118954002857,59.073,55.71,60.347,58.158,57.037,53.446,57.639,54.219
0.4787329491227865,59.073,55.71,60.347,58.158,57.037,53.446,57.698,54.219
0.49885846208781004,59.073,55.71,60.347,58.158,57.037,53.446,57.698,54.219
0.5190224777907133,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
