time,GPU0,GPU1,GPU2,GPU3,GPU4,GPU5,GPU6,GPU7
6.826594471931458e-07,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
1.000001097097993,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
2.000001411885023,59.286,55.71,60.347,58.158,56.759,53.727,57.698,54.219
3.0000018030405045,59.073,55.71,60.285,58.158,56.701,53.446,57.698,54.219
4.000002222135663,59.073,55.653,60.285,58.158,57.095,53.446,57.698,54.163
5.000002591870725,59.013,55.71,60.347,58.158,56.759,53.446,57.698,54.219
6.000002948567271,59.013,55.71,60.285,58.158,56.759,53.446,57.639,54.219
7.000003504566848,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
8.000003787688911,59.347,55.71,60.347,58.158,57.095,53.446,57.698,54.219
9.000004069879651,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
10.000004380010068,59.073,55.71,60.347,58.158,56.701,53.446,57.698,54.219
11.000004679895937,59.347,55.71,60.285,58.158,57.095,53.446,57.639,54.219
12.000004936009645,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
13.00000526290387,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
14.0000056065619,59.073,55.71,60.285,58.158,56.759,53.446,57.639,54.219
15.000005940906703,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
16.00000623241067,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
17.000006501562893,59.073,55.71,60.285,58.158,57.095,53.727,57.698,54.219
18.000006920658052,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
19.000007247552276,59.073,55.71,60.285,58.158,56.759,53.446,57.639,54.219
20.000007644295692,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
21.00000791810453,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
22.000008212402463,59.347,55.71,60.347,58.158,57.095,53.446,57.698,54.219
23.000008534640074,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
24.00000889506191,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
25.000009265728295,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
26.000009544193745,59.013,55.71,60.285,58.158,57.095,53.446,57.698,54.219
27.000009841285646,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
28.00001023709774,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
29.000010572373867,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
30.00001090578735,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
31.000011198222637,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
32.00001155026257,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
33.000011801719666,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
34.00001226179302,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
35.00001305062324,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
36.000013368204236,59.073,55.71,60.347,58.158,56.701,53.446,57.698,54.219
37.00001370534301,59.013,55.71,60.347,58.158,56.701,53.446,57.698,54.219
38.000014912337065,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
39.000015993602574,59.073,55.71,60.285,58.158,56.759,53.446,57.639,54.219
40.000016377307475,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
41.000016670674086,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
42.00001807510853,59.013,55.71,60.285,58.158,57.095,53.446,57.698,54.219
43.00001842621714,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
44.000018696300685,59.073,55.71,60.285,58.158,57.037,53.446,57.698,54.219
45.00001896638423,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
46.00002000667155,59.073,55.71,60.285,58.158,56.701,53.446,57.698,54.219
47.00002036429942,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
48.000020642764866,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
49.0000213701278,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
50.00002460181713,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
51.00002518761903,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
52.00002553220838,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
53.00002590660006,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
54.00002621952444,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
55.00002653244883,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
56.00002685561776,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
57.000027186237276,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
58.00002752710134,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.163
59.00002787820995,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
60.000028249807656,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
61.000028568319976,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
62.00002885889262,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
63.00002922769636,59.073,55.71,60.285,58.158,56.701,53.446,57.639,54.219
64.00002958532423,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
65.0000298731029,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
66.00003019254655,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
67.000030499883,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
68.00003083609045,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
69.00003118347377,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
70.0000314898789,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
71.00003182515502,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
72.00003219116479,59.013,55.71,60.285,58.158,56.759,53.446,57.639,54.219
73.0000324677676,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
74.00003281328827,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
75.00003351923078,59.073,55.71,60.285,58.158,56.701,53.446,57.639,54.219
76.00003385450691,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
77.00003420002759,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
78.00003453530371,59.073,55.653,60.285,58.158,56.759,53.446,57.698,54.219
79.00003489013761,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
80.00003520585597,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
81.00003549084067,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
82.00003578420728,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
83.00003605987877,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
84.00003638491035,59.013,55.71,60.347,58.158,56.759,53.446,57.698,54.219
85.0000367378816,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.163
86.0000370927155,59.013,55.71,60.347,58.158,57.095,53.446,57.698,54.219
87.00003740750253,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
88.00003769248724,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
89.00003809761256,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
90.00003844220191,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
91.00003874767572,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
92.00003908388317,59.073,55.71,60.285,58.158,56.759,53.446,57.639,54.219
93.00003940891474,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.163
94.00003971438855,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
95.0000399807468,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
96.00004025641829,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
97.00004056282341,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
98.00004087947309,59.013,55.71,60.285,58.158,56.759,53.446,57.639,54.219
99.00004116632044,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
100.00004144385457,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
101.00004179123789,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
102.00004208832979,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
103.00004240777344,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
104.00004274677485,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
105.0000430541113,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
106.00004342477769,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
107.00004377402365,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
108.00004408508539,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
109.00004438590258,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
110.00004465784878,59.073,55.71,60.285,58.158,56.759,53.446,57.639,54.219
111.00004499871284,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
112.00004536192864,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
113.00004568416625,59.013,55.71,60.347,58.158,57.037,53.446,57.698,54.219
114.00004598870873,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
115.00004630163312,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
116.0000466350466,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
117.00004693120718,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
118.00004722736776,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
119.00004756357521,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
120.00004784017801,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.163
121.00004820991307,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
122.00004850700498,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
123.0000494075939,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
124.00005030911416,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
125.00005068071187,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
126.00005093216896,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
127.00005130469799,59.013,55.71,60.347,58.158,57.095,53.446,57.639,54.219
128.00005160830915,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
129.00005187280476,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
130.00005220714957,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
131.00005249213427,59.073,55.71,60.285,58.158,56.701,53.446,57.698,54.219
132.00005278829485,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
133.0000530667603,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
134.00005339551717,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
135.0000537140295,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
136.000054015778,59.073,55.71,60.347,58.158,56.759,53.446,57.639,54.219
137.0000543575734,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
138.00005461927503,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
139.00005491357297,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
140.0000551873818,59.073,55.71,60.285,58.158,56.759,53.446,57.639,54.163
141.00005550310016,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
142.00005579926074,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
143.0000561075285,59.073,55.653,60.285,58.158,56.701,53.446,57.698,54.219
144.00005635619164,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
145.00005671661347,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
146.0000569773838,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
147.00005724932998,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
148.00005757249892,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
149.00005790777504,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
150.00005819275975,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
151.000058459118,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
152.00005877856165,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
153.00005906727165,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
154.00005941838026,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
155.00005975086242,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
156.00006013456732,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
157.0000606495887,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
158.0000609960407,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
159.00006126333028,59.073,55.71,60.285,58.158,57.037,53.446,57.639,54.219
160.00006192270666,59.073,55.71,60.285,58.158,56.759,53.446,57.639,54.219
161.00006223283708,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
162.0000625550747,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
163.00006287824363,59.073,55.71,60.285,58.158,57.037,53.446,57.698,54.219
164.0000631613657,59.073,55.71,60.285,58.158,56.759,53.727,57.639,54.219
165.00006351806223,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
166.00006384588778,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
167.00006413459778,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
168.00006439443678,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
169.00006466638297,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
170.00006493087858,59.073,55.71,60.285,58.158,57.037,53.446,57.698,54.219
171.0000652251765,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
172.00006556231529,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
173.00006587058306,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.163
174.00006620027125,59.073,55.71,60.285,58.158,56.701,53.446,57.698,54.219
175.00006646290421,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
176.00006672460586,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
177.0000670105219,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
178.00006731692702,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
179.00006766431034,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
180.0000679846853,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
181.0000682855025,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
182.00006859842688,59.013,55.71,60.285,58.158,57.095,53.446,57.698,54.219
183.00006887316704,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
184.00006915070117,59.013,55.71,60.347,58.158,57.095,53.446,57.639,54.219
185.00006945990026,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
186.00006978958845,59.347,55.71,60.285,58.158,57.095,53.446,57.698,54.219
187.0000700727105,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
188.00007031671703,59.347,55.71,60.285,58.158,57.095,53.446,57.698,54.219
189.00007067248225,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
190.00007094070315,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
191.0000712396577,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
192.00007154140621,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
193.00007181428373,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
194.00007222034037,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
195.00007293839008,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
196.00007326807827,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
197.00007356982678,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
198.00007387343794,59.073,55.71,60.347,58.158,57.037,53.446,57.698,54.219
199.00007419846952,59.013,55.71,60.285,58.158,57.095,53.446,57.698,54.219
200.00007447507232,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
201.00007476471364,59.347,55.71,60.285,58.158,57.095,53.446,57.639,54.219
202.00007501617074,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
203.00007527973503,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
204.00007556565106,59.073,55.71,60.285,58.158,57.037,53.446,57.639,54.219
205.00007593352348,59.073,55.71,60.347,58.158,57.037,53.446,57.698,54.219
206.00007622223347,59.073,55.71,60.347,58.158,57.095,53.727,57.639,54.163
207.00007656402886,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
208.00007683876902,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
209.0000771554187,59.073,55.71,60.285,58.158,57.037,53.446,57.639,54.219
210.0000774944201,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
211.00007812585682,59.073,55.653,60.285,58.158,57.095,53.446,57.639,54.219
212.000078397803,59.347,55.71,60.285,58.099,57.095,53.446,57.639,54.219
213.0000787526369,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
214.00007900036871,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
215.00007932912558,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
216.0000796020031,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
217.00007990654558,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
218.0000802418217,59.073,55.71,60.285,58.158,56.759,53.446,57.698,54.219
219.0000805100426,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
220.00008085276932,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
221.00008120574057,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
222.0000814711675,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
223.0000818092376,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
224.0000821100548,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
225.00008241366595,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
226.00008272845298,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
227.00008303672075,59.013,55.71,60.347,58.158,57.095,53.446,57.698,54.219
228.00008333660662,59.347,55.71,60.347,58.158,57.095,53.446,57.698,54.219
229.00008358992636,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.163
230.00008389446884,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
231.0000842222944,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
232.00008451286703,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
233.00008482579142,59.073,55.71,60.62,58.158,57.095,53.727,57.698,54.219
234.00008510053158,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
235.00008540879935,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
236.00008571892977,59.073,55.71,60.347,58.158,57.037,53.446,57.698,54.219
237.00008608121425,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
238.00008636713028,59.013,56.038,60.285,58.158,57.095,53.727,57.639,54.219
239.00008671544492,59.073,55.71,60.347,58.158,57.095,53.446,57.639,54.219
240.00008702650666,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
241.00008729938418,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
242.0000875853002,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
243.00008784420788,59.347,55.71,60.285,58.158,57.095,53.446,57.639,54.219
244.00008813664317,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.219
245.00008839927614,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
246.000088756904,59.073,55.71,60.347,58.158,56.759,53.446,57.698,54.219
247.00008927751333,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
248.00009000021964,59.347,55.71,60.62,58.158,57.095,53.727,57.698,54.219
249.00009033549577,59.073,55.71,60.347,58.158,57.095,53.446,57.698,54.163
250.00009067356586,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
251.00009107310325,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
252.0000913478434,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
253.00009168405086,59.013,56.038,60.347,58.158,57.095,53.727,57.698,54.219
254.00009201373905,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
255.00009231548756,59.073,55.71,60.285,58.158,57.037,53.446,57.698,54.219
256.00009259954095,59.073,55.71,60.285,58.158,57.095,53.446,57.698,54.219
257.0000929161906,59.073,55.71,60.285,58.158,57.095,53.446,57.639,54.219
