timestamp,power_usage
1684743583.7288504,65.686
1684743583.737456,65.686
1684743583.7462213,65.686
1684743583.7547727,65.686
1684743583.7650836,210.725
1684743583.7739441,210.725
1684743583.7825928,210.725
1684743583.791201,210.725
1684743583.799755,210.725
1684743583.8083596,210.725
1684743583.8169158,210.725
1684743583.8255267,210.725
1684743583.8341713,210.725
1684743583.8427157,210.725
1684743583.85132,210.725
1684743583.8599265,210.725
1684743583.872228,212.424
1684743583.8795724,212.424
1684743583.886807,212.424
1684743583.8939543,212.424
1684743583.901099,212.424
1684743583.90832,212.424
1684743583.9154701,212.424
1684743583.9226153,212.424
1684743583.9301896,212.424
1684743583.9375556,212.424
1684743583.9467185,212.424
1684743583.953874,212.424
1684743583.9610412,212.424
1684743583.9682631,350.509
1684743583.975419,350.509
1684743583.9826689,350.509
1684743583.9898934,350.509
1684743583.997043,350.509
1684743584.0042095,350.509
1684743584.0114448,350.509
1684743584.0185995,350.509
1684743584.0270615,350.509
1684743584.0344634,350.509
1684743584.0416608,350.509
1684743584.0488682,350.509
1684743584.0560133,350.509
1684743584.074494,379.267
1684743584.0978904,379.267
1684743584.1064188,379.267
1684743584.1176708,379.267
1684743584.1327057,379.267
1684743584.1414654,379.267
1684743584.1503637,379.267
1684743584.1575098,379.267
1684743584.164661,379.267
1684743584.1718798,334.948
1684743584.1790192,334.948
1684743584.1862617,334.948
1684743584.193467,334.948
1684743584.2005982,334.948
1684743584.2077436,334.948
1684743584.2149627,334.948
1684743584.2221072,334.948
1684743584.2307136,334.948
1684743584.2379766,334.948
1684743584.2451327,334.948
1684743584.2523491,334.948
1684743584.259508,334.948
1684743584.2669995,395.631
1684743584.2742395,395.631
1684743584.2814078,395.631
1684743584.2886715,395.631
1684743584.2959166,395.631
1684743584.3030794,395.631
1684743584.311518,395.631
1684743584.3186665,395.631
1684743584.3258264,395.631
1684743584.3330553,395.631
1684743584.340315,395.631
1684743584.3474715,395.631
1684743584.3546834,395.631
1684743584.3618257,395.631
1684743584.3689785,393.619
1684743584.3761954,393.619
1684743584.3833501,393.619
1684743584.3930602,393.619
1684743584.400222,393.619
1684743584.4073794,393.619
1684743584.4145963,393.619
1684743584.4217541,393.619
1684743584.4288979,393.619
1684743584.4364676,393.619
1684743584.4436288,393.619
1684743584.4523714,393.619
1684743584.4595342,393.619
1684743584.466779,393.619
1684743584.476258,356.226
1684743584.4834263,356.226
1684743584.4908736,356.226
1684743584.4981282,356.226
1684743584.5052977,356.226
1684743584.5132642,356.226
1684743584.5204241,356.226
1684743584.527579,356.226
1684743584.5348058,356.226
1684743584.542048,356.226
1684743584.5492098,356.226
1684743584.5564377,356.226
1684743584.5636003,356.226
1684743584.5707867,384.93
1684743584.5780387,384.93
1684743584.5851893,384.93
1684743584.5947447,384.93
1684743584.6019902,384.93
1684743584.6091318,384.93
1684743584.6163511,384.93
1684743584.6234946,384.93
1684743584.6306522,384.93
1684743584.638234,384.93
1684743584.645391,384.93
1684743584.6543086,384.93
1684743584.6614552,384.93
1684743584.674192,384.93
1684743584.7065966,309.816
1684743584.7227578,309.816
1684743584.7339387,309.816
1684743584.7426894,309.816
1684743584.7500317,309.816
1684743584.7572744,309.816
1684743584.764441,309.816
1684743584.7725003,384.056
1684743584.7797234,384.056
1684743584.78688,384.056
1684743584.7940478,384.056
1684743584.801299,384.056
1684743584.8084662,384.056
1684743584.8169382,384.056
1684743584.824099,384.056
1684743584.8312497,384.056
1684743584.8384705,384.056
1684743584.8457465,384.056
1684743584.8528945,384.056
1684743584.8601067,384.056
1684743584.8672569,384.056
1684743584.8846498,401.015
1684743584.9078918,401.015
1684743584.9162312,401.015
1684743584.92703,401.015
1684743584.942117,401.015
1684743584.9506757,401.015
1684743584.9578817,401.015
1684743584.965114,401.015
1684743584.972269,401.015
1684743584.9802086,343.284
1684743584.9873626,343.284
1684743584.9945192,343.284
1684743585.0017474,343.284
1684743585.0089943,343.284
1684743585.0161438,343.284
1684743585.0233727,343.284
1684743585.030534,343.284
1684743585.0376978,343.284
1684743585.0449665,343.284
1684743585.0521386,343.284
1684743585.060579,343.284
1684743585.06773,343.284
1684743585.0749671,343.284
1684743585.082194,366.678
1684743585.0893507,366.678
1684743585.0965118,366.678
1684743585.1037397,366.678
1684743585.112619,366.678
1684743585.1211126,366.678
1684743585.1282895,366.678
1684743585.135458,366.678
1684743585.1426857,366.678
1684743585.1499505,366.678
1684743585.157115,366.678
1684743585.1643507,366.678
1684743585.171529,366.678
1684743585.178717,392.943
1684743585.1859574,392.943
1684743585.1931279,392.943
1684743585.2015803,392.943
1684743585.2092388,392.943
1684743585.2164145,392.943
1684743585.2236593,392.943
1684743585.2308273,392.943
1684743585.2379944,392.943
1684743585.2460241,392.943
1684743585.2533696,392.943
1684743585.262081,392.943
1684743585.2692473,392.943
1684743585.2765048,392.943
1684743585.2848785,360.037
1684743585.2920492,360.037
1684743585.299226,360.037
1684743585.3064542,360.037
1684743585.3137152,360.037
1684743585.3224885,360.037
1684743585.3296764,360.037
1684743585.3368568,360.037
1684743585.3440979,360.037
1684743585.3513684,360.037
1684743585.3585384,360.037
1684743585.3657815,360.037
1684743585.3729408,360.037
1684743585.3801003,387.831
1684743585.3875046,387.831
1684743585.394881,387.831
1684743585.4032805,387.831
1684743585.4104655,387.831
1684743585.417873,387.831
1684743585.4251118,387.831
1684743585.4322898,387.831
1684743585.439466,387.831
1684743585.4470723,387.831
1684743585.4542468,387.831
1684743585.463243,387.831
1684743585.4704127,387.831
1684743585.4776554,387.831
1684743585.4858732,356.468
1684743585.4930556,356.468
1684743585.500214,356.468
1684743585.5074654,356.468
1684743585.5149376,356.468
1684743585.523968,356.468
1684743585.5311544,356.468
1684743585.5383403,356.468
1684743585.547443,356.468
1684743585.5546298,356.468
1684743585.5618129,356.468
1684743585.5690753,356.468
1684743585.5762386,356.468
1684743585.5844398,372.996
1684743585.59161,372.996
1684743585.5987794,372.996
1684743585.6060233,372.996
1684743585.6132014,372.996
1684743585.6204624,372.996
1684743585.6277087,372.996
1684743585.6348927,372.996
1684743585.6420796,372.996
1684743585.6493535,372.996
1684743585.6565266,372.996
1684743585.664735,372.996
1684743585.6719167,372.996
1684743585.679171,372.996
1684743585.687297,362.825
1684743585.6944685,362.825
1684743585.7016368,362.825
1684743585.7088652,362.825
1684743585.7160406,362.825
1684743585.7253084,362.825
1684743585.7324817,362.825
1684743585.739649,362.825
1684743585.7470047,362.825
1684743585.7542772,362.825
1684743585.761457,362.825
1684743585.7686968,362.825
1684743585.7758741,362.825
1684743585.783049,398.6
1684743585.7902923,398.6
1684743585.7974567,398.6
1684743585.8056746,398.6
1684743585.8128436,398.6
1684743585.820013,398.6
1684743585.8272932,398.6
1684743585.8344607,398.6
1684743585.841638,398.6
1684743585.849269,398.6
1684743585.8564324,398.6
1684743585.863606,398.6
1684743585.870837,398.6
1684743585.8780792,398.6
1684743585.888293,383.448
1684743585.895465,383.448
1684743585.902649,383.448
1684743585.909894,383.448
1684743585.9178162,383.448
1684743585.9280217,383.448
1684743585.9351995,383.448
1684743585.9423783,383.448
1684743585.949918,383.448
1684743585.9571137,383.448
1684743585.964293,383.448
1684743585.9715395,383.448
1684743585.9787204,383.448
1684743585.986978,382.174
1684743585.994166,382.174
1684743586.0013459,382.174
1684743586.0086029,382.174
1684743586.0157685,382.174
1684743586.0229414,382.174
1684743586.030205,382.174
1684743586.0373704,382.174
1684743586.0445561,382.174
1684743586.0518293,382.174
1684743586.058998,382.174
1684743586.0674531,382.174
1684743586.0746317,382.174
1684743586.081865,382.174
1684743586.0891144,370.578
1684743586.0962837,370.578
1684743586.1034672,370.578
1684743586.1107147,370.578
1684743586.1178985,370.578
1684743586.1250658,370.578
1684743586.1323495,370.578
1684743586.13952,370.578
1684743586.1479666,370.578
1684743586.1552544,370.578
1684743586.162432,370.578
1684743586.169676,370.578
1684743586.1768532,370.578
1684743586.184025,397.392
1684743586.1912847,397.392
1684743586.1984699,397.392
1684743586.2056398,397.392
1684743586.2128835,397.392
1684743586.2200594,397.392
1684743586.2282746,397.392
1684743586.235538,397.392
1684743586.2427042,397.392
1684743586.2499352,397.392
1684743586.2572117,397.392
1684743586.26438,397.392
1684743586.2716246,397.392
1684743586.2791426,397.392
1684743586.2878869,380.694
1684743586.2951334,380.694
1684743586.3023064,380.694
1684743586.3095422,380.694
1684743586.3167274,380.694
1684743586.323897,380.694
1684743586.3311322,380.694
1684743586.3384197,380.694
1684743586.3455875,380.694
1684743586.3528569,380.694
1684743586.3620892,380.694
1684743586.369344,380.694
1684743586.3765268,380.694
1684743586.384619,379.486
1684743586.3918643,379.486
1684743586.3990357,379.486
1684743586.4062111,379.486
1684743586.413456,379.486
1684743586.4206264,379.486
1684743586.429486,379.486
1684743586.4367468,379.486
1684743586.4440117,379.486
1684743586.4512439,379.486
1684743586.458547,379.486
1684743586.465724,379.486
1684743586.47291,379.486
1684743586.4804177,379.486
1684743586.4878955,375.086
1684743586.4951468,375.086
1684743586.5023375,375.086
1684743586.5101008,375.086
1684743586.5172813,375.086
1684743586.5244513,375.086
1684743586.5317035,375.086
1684743586.5389636,375.086
1684743586.5462444,375.086
1684743586.5538647,375.086
1684743586.5610445,375.086
1684743586.5682297,375.086
1684743586.5754764,375.086
1684743586.5826585,375.086
1684743586.5906413,362.224
1684743586.5978248,362.224
1684743586.605011,362.224
1684743586.6122591,362.224
1684743586.6194453,362.224
1684743586.6266193,362.224
1684743586.6338549,362.224
1684743586.641344,362.224
1684743586.6486208,362.224
1684743586.6559188,362.224
1684743586.6630964,362.224
1684743586.671014,362.224
1684743586.6781998,362.224
1684743586.6862984,403.104
1684743586.6935437,403.104
1684743586.7007291,403.104
1684743586.7079039,403.104
1684743586.7151458,403.104
1684743586.7223287,403.104
1684743586.7313461,403.104
1684743586.738529,403.104
1684743586.7465534,403.104
1684743586.75394,403.104
1684743586.7612152,403.104
1684743586.7683861,403.104
1684743586.7771087,403.104
1684743586.7843122,403.104
1684743586.791761,357.107
1684743586.7989483,357.107
1684743586.8061185,357.107
1684743586.8133616,357.107
1684743586.8205333,357.107
1684743586.827704,357.107
1684743586.8349473,357.107
1684743586.8421159,357.107
1684743586.8493845,357.107
1684743586.856667,357.107
1684743586.86383,357.107
1684743586.8721268,357.107
1684743586.879312,357.107
1684743586.8988454,355.625
1684743586.9203541,355.625
1684743586.9289055,355.625
1684743586.940902,355.625
1684743586.953157,355.625
1684743586.9660075,355.625
1684743586.974999,355.625
1684743586.9821835,355.625
1684743586.9900424,367.614
1684743586.9972794,367.614
1684743587.0044537,367.614
1684743587.0116248,367.614
1684743587.0188534,367.614
1684743587.0260193,367.614
1684743587.0350049,367.614
1684743587.042186,367.614
1684743587.0493696,367.614
1684743587.0566144,367.614
1684743587.0639586,367.614
1684743587.0711403,367.614
1684743587.0783832,367.614
1684743587.0858684,367.614
1684743587.094635,378.94
1684743587.1025894,378.94
1684743587.1098232,378.94
1684743587.1170604,378.94
1684743587.1242418,378.94
1684743587.131421,378.94
1684743587.1386719,378.94
1684743587.1458457,378.94
1684743587.1533163,378.94
1684743587.1606066,378.94
1684743587.1677845,378.94
1684743587.1765177,378.94
1684743587.1836913,378.94
1684743587.1920223,394.151
1684743587.1993465,394.151
1684743587.2065303,394.151
1684743587.2137063,394.151
1684743587.2209456,394.151
1684743587.228123,394.151
1684743587.2367973,394.151
1684743587.243974,394.151
1684743587.2511554,394.151
1684743587.2584338,394.151
1684743587.2657213,394.151
1684743587.2728944,394.151
1684743587.2801309,394.151
1684743587.2876341,394.151
1684743587.2961721,372.613
1684743587.3034213,372.613
1684743587.3105984,372.613
1684743587.317839,372.613
1684743587.3250132,372.613
1684743587.3321924,372.613
1684743587.3394327,372.613
1684743587.3466167,372.613
1684743587.353797,372.613
1684743587.3613803,372.613
1684743587.3685539,372.613
1684743587.3757207,372.613
1684743587.382978,372.613
1684743587.39016,372.613
1684743587.3980436,377.67
1684743587.4052222,377.67
1684743587.4126103,377.67
1684743587.419873,377.67
1684743587.4270523,377.67
1684743587.4342253,377.67
1684743587.4414704,377.67
1684743587.4486458,377.67
1684743587.4558327,377.67
1684743587.4631083,377.67
1684743587.4702926,377.67
1684743587.4785025,377.67
1684743587.4856691,377.67
1684743587.4935298,394.555
1684743587.5007715,394.555
1684743587.507957,394.555
1684743587.5151334,394.555
1684743587.5223775,394.555
1684743587.5295527,394.555
1684743587.538837,394.555
1684743587.5460224,394.555
1684743587.5531955,394.555
1684743587.5604436,394.555
1684743587.567735,394.555
1684743587.5749345,394.555
1684743587.5821757,394.555
1684743587.5893471,394.555
1684743587.5965624,376.463
1684743587.6038027,376.463
1684743587.6110034,376.463
1684743587.6193013,376.463
1684743587.6265004,376.463
1684743587.6336882,376.463
1684743587.6409369,376.463
1684743587.6481032,376.463
1684743587.6552696,376.463
1684743587.6628757,376.463
1684743587.6701543,376.463
1684743587.677336,376.463
1684743587.6845963,376.463
1684743587.6918495,376.463
1684743587.7007756,369.317
1684743587.70795,369.317
1684743587.715119,369.317
1684743587.7223544,369.317
1684743587.7295308,369.317
1684743587.7367084,369.317
1684743587.7439573,369.317
1684743587.7513351,369.317
1684743587.760341,369.317
1684743587.7679353,369.317
1684743587.7752068,369.317
1684743587.78244,369.317
1684743587.7896125,369.317
1684743587.7967882,388.166
1684743587.8040302,388.166
1684743587.8112159,388.166
1684743587.818405,388.166
1684743587.825643,388.166
1684743587.8328106,388.166
1684743587.8408096,388.166
1684743587.8479915,388.166
1684743587.855166,388.166
1684743587.8624105,388.166
1684743587.8700464,388.166
1684743587.8773167,388.166
1684743587.8845603,388.166
1684743587.8961124,388.166
1684743587.9284148,348.061
1684743587.9368236,348.061
1684743587.950023,348.061
1684743587.961698,348.061
1684743587.971856,348.061
1684743587.9792078,348.061
1684743587.9864507,348.061
1684743587.9936368,348.061
1684743588.000819,376.19
1684743588.008065,376.19
1684743588.0152516,376.19
1684743588.0245223,376.19
1684743588.0317078,376.19
1684743588.0388908,376.19
1684743588.0461414,376.19
1684743588.0533218,376.19
1684743588.0605097,376.19
1684743588.0694768,376.19
1684743588.077056,376.19
1684743588.0851948,376.19
1684743588.0923753,376.19
1684743588.1000807,384.87
1684743588.1117744,384.87
1684743588.119056,384.87
1684743588.1262994,384.87
1684743588.133471,384.87
1684743588.1406562,384.87
1684743588.1479151,384.87
1684743588.1550982,384.87
1684743588.162274,384.87
1684743588.1695654,384.87
1684743588.1767461,384.87
1684743588.1840222,384.87
1684743588.1912742,384.87
1684743588.198443,384.87
1684743588.2065623,368.488
1684743588.2137542,368.488
1684743588.2209299,368.488
1684743588.228187,368.488
1684743588.2353606,368.488
1684743588.2425425,368.488
1684743588.249792,368.488
1684743588.2569795,368.488
1684743588.2641656,368.488
1684743588.2714436,368.488
1684743588.278855,368.488
1684743588.2870822,368.488
1684743588.2942727,368.488
1684743588.3044043,396.318
1684743588.3116572,396.318
1684743588.318833,396.318
1684743588.3272927,396.318
1684743588.334461,396.318
1684743588.3416314,396.318
1684743588.3488722,396.318
1684743588.3560517,396.318
1684743588.3632364,396.318
1684743588.370692,396.318
1684743588.3778687,396.318
1684743588.3851347,396.318
1684743588.3923786,396.318
1684743588.3995676,396.318
1684743588.407816,372.668
1684743588.414994,372.668
1684743588.4221733,372.668
1684743588.4294226,372.668
1684743588.4366114,372.668
1684743588.443795,372.668
1684743588.451044,372.668
1684743588.4582236,372.668
1684743588.4654086,372.668
1684743588.4727058,372.668
1684743588.4798896,372.668
1684743588.48903,372.668
1684743588.4962683,372.668
1684743588.5034583,387.356
1684743588.5107172,387.356
1684743588.5179062,387.356
1684743588.5250902,387.356
1684743588.5323532,387.356
1684743588.5395393,387.356
1684743588.5511706,387.356
1684743588.5585296,387.356
1684743588.565742,387.356
1684743588.5745003,387.356
1684743588.5818193,387.356
1684743588.591605,387.356
1684743588.598814,387.356
1684743588.6068578,363.941
1684743588.6142244,363.941
1684743588.6214228,363.941
1684743588.6323571,363.941
1684743588.63969,363.941
1684743588.6468608,363.941
1684743588.654108,363.941
1684743588.6612937,363.941
1684743588.670217,363.941
1684743588.6775641,363.941
1684743588.68475,363.941
1684743588.6920266,363.941
1684743588.6992404,363.941
1684743588.7069964,382.239
1684743588.714241,382.239
1684743588.7214265,382.239
1684743588.7306662,382.239
1684743588.7378492,382.239
1684743588.74503,382.239
1684743588.7523863,382.239
1684743588.7595718,382.239
1684743588.7667656,382.239
1684743588.7740464,382.239
