Time(ms),Power(mW)
0,66220
100,65959
200,65076
300,65009
400,65076
500,65076
600,65009
700,65076
800,65009
900,65009
1000,65076
1100,65076
1200,65009
1300,65076
1400,65076
1500,65009
1600,65009
1700,65076
1800,65076
1900,65076
2000,114933
2100,156554
2200,85099
2300,83373
2400,84170
2500,84170
2600,84170
2700,86591
2800,84170
2900,84170
3000,84170
3100,84256
3200,84256
3300,84170
3400,84170
3500,84170
3600,84256
3700,84170
3800,84170
3900,84170
4000,84170
4100,65686
