Time(ms),Power(mW)
0,65283
100,65283
200,65350
300,65350
400,65283
500,65283
600,65283
700,65350
800,65350
900,65350
1000,65350
1100,65350
1200,65283
1300,65350
1400,65350
1500,65686
1600,65350
1700,65350
1800,65283
1900,136484
2000,149627
2100,150109
2200,137835
2300,85099
2400,84771
2500,84771
2600,84498
2700,84498
2800,84498
2900,84498
3000,84585
3100,84498
3200,84498
3300,84170
3400,86591
3500,84498
3600,84498
3700,84498
3800,84498
3900,84256
4000,65009
4100,65350
