Time(ms),Power(mW)
0,67780
100,65959
200,65892
300,65959
400,65959
500,65959
600,65959
700,65959
800,65959
900,65959
1000,65959
1100,65959
1200,65892
1300,65959
1400,65959
1500,65959
1600,65892
1700,65959
1800,65959
1900,65959
2000,65959
2100,68992
2200,69265
2300,88683
2400,86343
2500,86070
2600,85468
2700,85099
2800,85468
2900,85380
3000,86255
3100,85468
3200,85468
3300,85468
3400,85468
3500,85468
3600,85380
3700,85380
3800,85468
3900,85380
4000,68656
4100,65686
4200,65959
