Time(ms),Power(mW)
0,66287
100,66287
200,66493
300,66287
400,66287
500,66287
600,66220
700,66287
800,66287
900,65959
1000,66287
1100,66287
1200,66287
1300,66287
1400,66287
1500,66287
1600,66287
1700,66287
1800,66287
1900,66287
2000,76682
2100,76761
2200,103987
2300,86343
2400,85982
2500,85468
2600,85742
2700,85468
2800,85742
2900,85468
3000,85468
3100,85380
3200,85742
3300,85654
3400,85742
3500,85742
3600,85654
3700,85742
3800,85742
3900,68992
4000,65959
4100,66287
